2024-03-26 18:15:47,417 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1020418.json
2024-03-26 18:15:47,428 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\4e87fd5eb9adc34574880ed08ad802d1.txt
2024-03-26 18:32:48,778 - DEBUG: Writing tag: pawpads, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: pupils, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: shoes, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: simple background, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: skirt, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: slit pupils, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: socks, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: standing, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: sweater, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: sword, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: tail, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: tail markings, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: tiptoes, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: topwear, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: underwear, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: upskirt, 
2024-03-26 18:32:48,778 - DEBUG: Writing tag: weapon, 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: yellow eyes, 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: by nibhaaz, 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: nibhaaz \(character\), 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: canid, 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: canine, 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: fox, 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: mammal, 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: tibetan sand fox, 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: true fox, 
2024-03-26 18:32:48,779 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:32:48,780 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\3034494.json
2024-03-26 18:32:48,783 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\c86172f9d9747dee7721a3cdf581f293.txt
2024-03-26 18:32:48,783 - DEBUG: Writing tag: 4 fingers, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: anthro, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: big breasts, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: blush, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: blush lines, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: breasts, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: brown eyes, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: claws, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: clothing, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: eating, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: eyebrows, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: female anthro, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: finger claws, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: fingers, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: food, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: fur, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: grey body, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: grey fur, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: grey hair, 
2024-03-26 18:32:48,783 - DEBUG: Writing tag: hair, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: half-closed eyes, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: holding food, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: holding object, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: huge breasts, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: kemono, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: multicolored body, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: multicolored fur, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: multicolored hair, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: narrowed eyes, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: onigiri, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: overweight, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: overweight anthro, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: overweight female, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: rice, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: satisfied, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: short hair, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: simple background, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: sweater, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: tan body, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: tan fur, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: tan hair, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: text, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: thick eyebrows, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: topwear, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: white background, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: white body, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: white fur, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: white hair, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: by 848siba, 
2024-03-26 18:32:48,784 - DEBUG: Writing tag: canid, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: canine, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: fox, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: mammal, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: tibetan sand fox, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: true fox, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: 2021, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: half-length portrait, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: hi res, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: japanese text, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: portrait, 
2024-03-26 18:32:48,785 - DEBUG: Writing tag: shaded, 
2024-03-26 18:32:48,785 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\3311067.json
2024-03-26 18:32:48,787 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\30261212a214395a2f9d2bfe24195ecc.txt
2024-03-26 18:32:48,787 - DEBUG: Writing tag: 5 fingers, 
2024-03-26 18:32:48,787 - DEBUG: Writing tag: anthro, 
2024-03-26 18:32:48,787 - DEBUG: Writing tag: bare shoulders, 
2024-03-26 18:32:48,787 - DEBUG: Writing tag: bikini, 
2024-03-26 18:32:48,787 - DEBUG: Writing tag: breasts, 
2024-03-26 18:32:48,787 - DEBUG: Writing tag: brown body, 
2024-03-26 18:32:48,787 - DEBUG: Writing tag: brown ears, 
2024-03-26 18:32:48,787 - DEBUG: Writing tag: brown fur, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: brown hair, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: brown nose, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: claws, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: cleavage cutout, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: clothed, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: clothing, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: collarbone, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: countershade face, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: countershade legs, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: countershade torso, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: countershading, 
2024-03-26 18:32:48,788 - DEBUG: Writing tag: cutout, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: female anthro, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: finger claws, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: fingers, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: fully clothed, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: fur, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: hair, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: hair bun, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: humanoid hands, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: kemono, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: light body, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: multicolored body, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: multicolored fur, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: navel, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: purple bikini, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: purple clothing, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: purple swimwear, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: sagging breasts, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: simple background, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: swimwear, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: text, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: two tone body, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: two tone fur, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: under boob, 
2024-03-26 18:32:48,789 - DEBUG: Writing tag: whiskers, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: white background, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: white body, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: white countershading, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: white fur, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: white inner ear, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: by kazuhiro, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: canid, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: canine, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: fox, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: mammal, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: tibetan sand fox, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: true fox, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: 2022, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: japanese text, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: portrait, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: three-quarter portrait, 
2024-03-26 18:32:48,790 - DEBUG: Writing tag: translation request, 
2024-03-26 18:32:48,790 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\3384187.json
2024-03-26 18:32:48,793 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\393493d693b319e5fce484be7dab290f.txt
2024-03-26 18:32:48,793 - DEBUG: Writing tag: all fours, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: animal genitalia, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: animal penis, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: annoyed, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: anthro, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: armpit tuft, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: balls, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: bottomwear, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: breasts, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: butt, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: canine genitalia, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: canine penis, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: cleavage, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: clothed, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: clothing, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: coffee mug, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: container, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: crossed arms, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: cup, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: cutoffs, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: daisy dukes, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: denim, 
2024-03-26 18:32:48,793 - DEBUG: Writing tag: denim bottomwear, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: denim clothing, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: erection, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: front view, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: fur, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: genitals, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: gynomorph, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: hand behind head, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: hands behind head, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: holding container, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: holding cup, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: holding object, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: hoodie, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: hotpants, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: intersex, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: knot, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: open shorts, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: penis, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: penis in face, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: rear view, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: red penis, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: shirt, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: shorts, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: skirt, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: snarling, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: standing, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: tan body, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: tan fur, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: tank top, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: topwear, 
2024-03-26 18:32:48,794 - DEBUG: Writing tag: underwear, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: by nibhaaz, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: nibhaaz \(character\), 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: canid, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: canine, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: fox, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: mammal, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: tibetan sand fox, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: true fox, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: 2018, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: absurd res, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: hi res, 
2024-03-26 18:32:48,795 - DEBUG: Writing tag: multiple images, 
2024-03-26 18:32:48,795 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\3752769.json
2024-03-26 18:32:48,800 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\12899330cba693194650732daae1d5bc.txt
2024-03-26 18:32:48,800 - DEBUG: Writing tag: anthro, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: areola, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: black nose, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: breasts, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: brown body, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: brown fur, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: cheek tuft, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: chest tuft, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: claws, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: clitoral hood, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: eyes closed, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: facial tuft, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: fur, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: genitals, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: grey body, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: grey fur, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: grey hair, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: hair, 
2024-03-26 18:32:48,800 - DEBUG: Writing tag: hindpaw, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: navel, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: neutral expression, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: nipples, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: nude, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: paws, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: pink nipples, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: pussy, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: simple background, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: standing, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: tied hair, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: tuft, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: white body, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: white fur, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: by foxboy83, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: by tootaloo, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: vixen logic, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: ferra \(vixen logic\), 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: canid, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: canine, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: fox, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: mammal, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: tibetan sand fox, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: true fox, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: 5:8, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: colored, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: flat colors, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: full-length portrait, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: hi res, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: model sheet, 
2024-03-26 18:32:48,801 - DEBUG: Writing tag: portrait, 
2024-03-26 18:32:48,803 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\4242736.json
2024-03-26 18:32:48,808 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\cbd20d11c803cfc78f7e590f26051c27.txt
2024-03-26 18:32:48,808 - DEBUG: Writing tag: anthro, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: clothed, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: clothing, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: footwear, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: kemono, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: shoes, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: stare, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: by ekaki510, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: canid, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: canine, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: fox, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: mammal, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: tibetan sand fox, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: true fox, 
2024-03-26 18:32:48,808 - DEBUG: Writing tag: 1:1, 
2024-03-26 18:32:48,809 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\4549980.json
2024-03-26 18:32:48,811 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\2b751e142daf0fb1a14aa15aaa8aea50.txt
2024-03-26 18:32:48,811 - DEBUG: Writing tag: blush, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: bodily fluids, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: feral, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: genital fluids, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: quadruped, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: sweat, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: talking to viewer, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: text, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: vaginal fluids, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: whiskers, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: by nekostar, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: canid, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: canine, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: fox, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: mammal, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: tibetan sand fox, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: true fox, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: 2024, 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:32:48,811 - DEBUG: Writing tag: english text, 
2024-03-26 18:32:48,812 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\4637263.json
2024-03-26 18:32:48,815 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\3471d49a60b4a911c8354c4a3b0d5fec.txt
2024-03-26 18:32:48,815 - DEBUG: Writing tag: 3 fingers, 
2024-03-26 18:32:48,815 - DEBUG: Writing tag: amber eyes, 
2024-03-26 18:32:48,815 - DEBUG: Writing tag: anthro, 
2024-03-26 18:32:48,815 - DEBUG: Writing tag: biped, 
2024-03-26 18:32:48,815 - DEBUG: Writing tag: black bottomwear, 
2024-03-26 18:32:48,815 - DEBUG: Writing tag: black clothing, 
2024-03-26 18:32:48,815 - DEBUG: Writing tag: black footwear, 
2024-03-26 18:32:48,815 - DEBUG: Writing tag: black skirt, 
2024-03-26 18:32:48,815 - DEBUG: Writing tag: black socks, 
2024-03-26 18:32:48,815 - DEBUG: Writing tag: blazer, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: blush, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: bodily fluids, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: bottomwear, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: bow tie, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: breasts, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: cellphone, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: clawed fingers, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: clothing, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: countershade fur, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: countershading, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: dialogue, 
2024-03-26 18:32:48,816 - DEBUG: Writing tag: dipstick tail, 
